5.500957108277657603e+00,2.200382843311063397e+01,-3.232065080170833227e+01,-5.432447923481896623e+01,2.400875091552734375e-04,3.957462647967932234e+00,3.133334390467167996e+00,3.946017979225993955e+00,3.775868571097730442e+00,-9.316197381113581200e-01,-1.883991935105587601e+00,1.542090625662378978e+00,1.631223346433891441e+00,9.316197381113581200e-01,1.883991935105587601e+00
4.950861397449891399e+00,1.980344558979956560e+01,-3.281836186174215442e+01,-5.262180745154172001e+01,2.410411834716796875e-04,3.989120603600027515e+00,3.218189710935503545e+00,3.618017560128849119e+00,3.574499974528965396e+00,-9.158957451073029832e-01,-1.796066792737330831e+00,1.375545518273846302e+00,1.423925075689267850e+00,9.158957451073029832e-01,1.796066792737330831e+00
4.455775257704902792e+00,1.782310103081961472e+01,-3.330373320870785392e+01,-5.112683423952746864e+01,2.894401550292968750e-04,4.014844238004617871e+00,3.307378004671191807e+00,3.311022800634522589e+00,3.370399752652998959e+00,-9.020214357433454788e-01,-1.719013654801935909e+00,1.229120833518664080e+00,1.242070181090562997e+00,9.020214357433454788e-01,1.719013654801935909e+00
4.010197731934412424e+00,1.604079092773764614e+01,-3.377475593071310556e+01,-4.981554685845075170e+01,1.735687255859375000e-04,4.034895332349260677e+00,3.400069817241699877e+00,3.025383703770291532e+00,3.164965033167339570e+00,-8.896359076899096330e-01,-1.651890687696675908e+00,1.100070226146224961e+00,1.083053190773171526e+00,8.896359076899096330e-01,1.651890687696675908e+00
3.609177958740970915e+00,1.443671183496388011e+01,-3.422955255293481258e+01,-4.866626438789869269e+01,2.140998840332031250e-04,4.049734694562259207e+00,3.495219770030878692e+00,2.760886987126940362e+00,2.959825765375982964e+00,-8.784494849207217237e-01,-1.593769988591217324e+00,9.860174131948269416e-01,9.444389470238786499e-01,8.784494849207217237e-01,1.593769988591217324e+00
3.248260162866873912e+00,1.299304065146749565e+01,-3.466637274346525999e+01,-4.765941339493275564e+01,2.403259277343750000e-04,4.059968679622031118e+00,3.591632336338775655e+00,2.516891929212287771e+00,2.756766647700417128e+00,-8.682380411493095806e-01,-1.543733725746676111e+00,8.849239314932249023e-01,8.239435337919719382e-01,8.682380411493095806e-01,1.543733725746676111e+00
2.923434146580186521e+00,1.169373658632074608e+01,-3.508363385404653201e+01,-4.677737044036727809e+01,3.068447113037109375e-04,4.066288530859128336e+00,3.688047799937722804e+00,2.292461745828910047e+00,2.557615869265426056e+00,-8.588346540709373977e-01,-1.500880772731368218e+00,7.950540430860560948e-01,7.194308536046115643e-01,8.588346540709373977e-01,1.500880772731368218e+00
2.631090731922167691e+00,1.052436292768866366e+01,-3.547998863311890716e+01,-4.600435156080757082e+01,2.465248107910156250e-04,4.069410871680036124e+00,3.783233568679681191e+00,2.086478504240454335e+00,2.364121990960601938e+00,-8.501195629479109117e-01,-1.464340333740731914e+00,7.149381484802872500e-01,6.289197933772859850e-01,8.501195629479109117e-01,1.464340333740731914e+00
2.367981658729950922e+00,9.471926634919796584e+00,-3.585439568838830837e+01,-4.532632232330810496e+01,2.844333648681640625e-04,4.070026761093610723e+00,3.876065470730063023e+00,1.897735253071819672e+00,2.177842297446264119e+00,-8.420095876065530893e-01,-1.433288192507965020e+00,6.433361305407314656e-01,5.505955602290367734e-01,8.420095876065530893e-01,1.433288192507965020e+00
2.131183492856956185e+00,8.524733971427821189e+00,-3.620617126694139642e+01,-4.473090523836921761e+01,1.723766326904296875e-04,4.068764173452122712e+00,3.965587599920195938e+00,1.725003932898992343e+00,2.000060626707485856e+00,-8.344481007796331617e-01,-1.406961586784301721e+00,5.792020906824681958e-01,4.828193751278699875e-01,8.344481007796331617e-01,1.406961586784301499e+00
1.918065143571260567e+00,7.672260574285040491e+00,-3.653501026385403350e+01,-4.420727083813907399e+01,1.399517059326171875e-04,4.066165480354221984e+00,4.051045715520731783e+00,1.567081167187424295e+00,1.831743088604315339e+00,-8.273963640185647561e-01,-1.384669994113009395e+00,5.216518142058340635e-01,4.241327162631486347e-01,8.273963640185647561e-01,1.384669994113009173e+00
1.726258629214134199e+00,6.905034516856531468e+00,-3.684097490321913426e+01,-4.374600942007566573e+01,2.262592315673828125e-04,4.062678609858335399e+00,4.131895463481863651e+00,1.422816023744591929e+00,1.673530463177938188e+00,-8.208266527224064024e-01,-1.365800702743105388e+00,4.699339663551380664e-01,3.732547109310236921e-01,8.208266527224064024e-01,1.365800702743105166e+00
1.553632766292720735e+00,6.214531065170881163e+00,-3.712445728107235254e+01,-4.333898834624323371e+01,3.194808959960937500e-04,4.058658762970469347e+00,4.207790866555000342e+00,1.291124452037648140e+00,1.525759503919530635e+00,-8.147172335986555547e-01,-1.349819381305968902e+00,4.234055492992472303e-01,3.290732298092490238e-01,8.147172335986555547e-01,1.349819381305968680e+00
1.398269489663448661e+00,5.593077958653800863e+00,-3.738612547890448923e+01,-4.297920343755829009e+01,1.597404479980468750e-04,4.054377004524964967e+00,4.278560114069916764e+00,1.170994749235337418e+00,1.388502767335201948e+00,-8.090489999687431322e-01,-1.336266674178285374e+00,3.815116740220013680e-01,2.906313482940569015e-01,8.090489999687431322e-01,1.336266674178285152e+00
1.258442540697103817e+00,5.033770162788414382e+00,-3.762686290664334621e+01,-4.266063306943176059e+01,2.195835113525390625e-04,4.050032397600573653e+00,4.344175229660119264e+00,1.061487552676893431e+00,1.261617143079188930e+00,-8.038034382591187077e-01,-1.324752137261299811e+00,3.437693285568935164e-01,2.571111510408370937e-01,8.038034382591185967e-01,1.324752137261299811e+00
1.132598286627393591e+00,4.530393146509567259e+00,-3.784770845248706905e+01,-4.237810159899663631e+01,2.136230468750000000e-04,4.045765159149721235e+00,4.404720664184615941e+00,9.617328758821627188e-01,1.144793512481048436e+00,-7.989615705913334365e-01,-1.314946748661188325e+00,3.097546016178557848e-01,2.278166385050437170e-01,7.989615705913333255e-01,1.314946748661188325e+00
1.019338457964654276e+00,4.077353831858616218e+00,-3.804980232654986594e+01,-4.212715615840848216e+01,1.606941223144531250e-04,4.041669202884452083e+00,4.460364078031902046e+00,8.709258295139369332e-01,1.037602641051745156e+00,-7.945035546278437222e-01,-1.306574965683797940e+00,2.790927388230165507e-01,2.021570406232832684e-01,7.945035546278436112e-01,1.306574965683797940e+00
9.174046121681886934e-01,3.669618448672750333e+00,-3.823434007223435316e+01,-4.190395852090710349e+01,1.425743103027343750e-04,4.037803187773582714e+00,4.511331033341609675e+00,7.883219944488693010e-01,9.395347455431986017e-01,-7.904086868094157836e-01,-1.299406994044616459e+00,2.514504280916955992e-01,1.796313617080644853e-01,7.904086868094156726e-01,1.299406994044616459e+00
8.256641509513700239e-01,3.302656603805473878e+00,-3.840253544535495678e+01,-4.170519204916043066e+01,1.587867736816406250e-04,4.034199731177012360e+00,4.557884197367474854e+00,7.132329493799927089e-01,8.500318740880402624e-01,-7.866556242845832436e-01,-1.293251665758781144e+00,2.265297871816976394e-01,1.598145800867288302e-01,7.866556242845831326e-01,1.293251665758781144e+00
7.430977358562329549e-01,2.972390943424919385e+00,-3.855559174907161690e+01,-4.152798269249653629e+01,1.509189605712890625e-04,4.030872784229284633e+00,4.600306956981298434e+00,6.450221648909842953e-01,7.685133018081214962e-01,-7.832227012087892293e-01,-1.287950118302347402e+00,2.040636243462937149e-01,1.423456390222733459e-01,7.832227012087891183e-01,1.287950118302347402e+00
6.687879622706096594e-01,2.675151849082439526e+00,-3.869468063067056107e+01,-4.136983247975300060e+01,1.459121704101562500e-04,4.027823348979529428e+00,4.638890971443228928e+00,5.831013122158983375e-01,6.943947081340153815e-01,-7.800882620386946353e-01,-1.283370329899439666e+00,1.838116400929130922e-01,1.269171838762686300e-01,7.800882620386945243e-01,1.283370329899439666e+00
6.019091660435487157e-01,2.407636664174191310e+00,-3.882092712730022299e+01,-4.122856379147441430e+01,3.399848937988281250e-04,4.025043792730652825e+00,4.673927040911739716e+00,5.269269545232557750e-01,6.271021254458688521e-01,-7.772309680738203053e-01,-1.279402482089986082e+00,1.655573224590880521e-01,1.132669003276129266e-01,7.772309680738201942e-01,1.279402482089986082e+00
5.417182494391938885e-01,2.166872997756762231e+00,-3.893539974756643574e+01,-4.110227274532319797e+01,2.698898315429687500e-04,4.022521027214464695e+00,4.705698652873526733e+00,4.759975581806257239e-01,5.660816670384839489e-01,-7.746300560076073705e-01,-1.275955076078212569e+00,1.491053561162500596e-01,1.011702641716401563e-01,7.746300560076072594e-01,1.275955076078212569e+00
4.875464244952744108e-01,1.950185697981098087e+00,-3.903910448970694347e+01,-4.098929018768804156e+01,2.193450927734375000e-04,4.020238798813855929e+00,4.734477623909415733e+00,4.298507581118881093e-01,5.108059533673133812e-01,-7.722655413706455141e-01,-1.272951710469190756e+00,1.342794173224189369e-01,9.043450367967281744e-02,7.722655413706454031e-01,1.272951710469190756e+00
4.387917820457469809e-01,1.755167128182982594e+00,-3.913298185749406599e+01,-4.088814898567704859e+01,1.728534698486328125e-04,4.018179300267155973e+00,4.760521339039571309e+00,3.880608205850760717e-01,4.607780216537019080e-01,-7.701183679696932405e-01,-1.270328424756160812e+00,1.209202646046278334e-01,8.089358545170842463e-02,7.701183679696932405e-01,1.270328424756160812e+00
3.949126038411722717e-01,1.579650415364689309e+00,-3.921790610296449131e+01,-4.079755651832918062e+01,2.269744873046875000e-04,4.016324275334173244e+00,4.784071181573406051e+00,3.502362601823182375e-01,4.155333615190145991e-01,-7.681705087281618383e-01,-1.268031518320308804e+00,1.088840619611185501e-01,7.240405409694161687e-02,7.681705087281617272e-01,1.268031518320308804e+00
3.554213434570550612e-01,1.421685373828211141e+00,-3.929468608045873168e+01,-4.071637145428694282e+01,2.377033233642578125e-04,4.014655751540026074e+00,4.805351830689649439e+00,3.160175809205683639e-01,3.746405870806753802e-01,-7.664050251682815729e-01,-1.266015764231321450e+00,9.804089007272961953e-02,6.484157879920625367e-02,7.664050251682814618e-01,1.266015764231321450e+00
3.198792091113495384e-01,1.279516836445388606e+00,-3.936406723080722259e+01,-4.064358406725261119e+01,2.212524414062500000e-04,4.013156504813128578e+00,4.824571176685394036e+00,2.850751225635691499e-01,3.377011418160843492e-01,-7.648060931450429978e-01,-1.264242948064380201e+00,8.827341378959553675e-02,5.809808241884675123e-02,7.648060931450428868e-01,1.264242948064380201e+00
2.878912882002145901e-01,1.151565152800856140e+00,-3.942673432589637628e+01,-4.057829947869723242e+01,1.747608184814453125e-04,4.011810334214229279e+00,4.841920663706306804e+00,2.571070015162394418e-01,3.043483383731575009e-01,-7.633590020080011085e-01,-1.262680672746942623e+00,7.947568278694837340e-02,5.207934950988767769e-02,7.633590020080009975e-01,1.262680672746942623e+00
2.591021593801930978e-01,1.036408637520771947e+00,-3.948331469365486868e+01,-4.051972333117564062e+01,2.174377441406250000e-04,4.010602204690042250e+00,4.857575917551164579e+00,2.318371414474571790e-01,2.742459602076284808e-01,-7.620501335458487180e-01,-1.261301380342869871e+00,7.155204807211396068e-02,4.670302777743762929e-02,7.620501335458486070e-01,1.261301380342869871e+00
2.331919434421737547e-01,9.327677737686883574e-01,-3.953438171449155902e+01,-4.046714948826024738e+01,2.355575561523437500e-04,4.009518300152711490e+00,4.871697553431999950e+00,2.090133923724384335e-01,2.470865929832885000e-01,-7.608669261109026749e-01,-1.260081550352369462e+00,6.441618090688309983e-02,4.189695292654467551e-02,7.608669261109025639e-01,1.260081550352369462e+00
2.098727490979563903e-01,8.394909963918237850e-01,-3.958045843552839216e+01,-4.041994943192021594e+01,1.575946807861328125e-04,4.008546017354897018e+00,4.884432087188477212e+00,1.884057388485584905e-01,2.225898082681492529e-01,-7.597978283682483847e-01,-1.259001041490911854e+00,5.799018333215410353e-02,3.759773971832076900e-02,7.597978283682483847e-01,1.259001041490911854e+00
1.888854741881607624e-01,7.555418967526392748e-01,-3.962202119158968117e+01,-4.037756308834232044e+01,2.353191375732421875e-04,4.007673922211913542e+00,4.895912895132529030e+00,1.698045986753740633e-01,2.005002875230286752e-01,-7.588322462406661417e-01,-1.258042550080167077e+00,5.220378128349817404e-02,3.374959264166680489e-02,7.588322462406661417e-01,1.258042550080167077e+00
1.699969267693446917e-01,6.799877070773732157e-01,-3.965950315444643337e+01,-4.033949086152380659e+01,2.334117889404296875e-04,4.006891683734338905e+00,4.906261183943684934e+00,1.530192134409376625e-01,1.805859483782920605e-01,-7.579604858574058301e-01,-1.257191163271545120e+00,4.699359255857474965e-02,3.030329825790229609e-02,7.579604858574058301e-01,1.257191163271545120e+00
1.529972340924102281e-01,6.119889363696415785e-01,-3.969329775645375946e+01,-4.030528669282340104e+01,2.365112304687500000e-04,4.006189996015612209e+00,4.915586944093925048e+00,1.378761317340907178e-01,1.626361157965381110e-01,-7.571736946701181914e-01,-1.256433989479989410e+00,4.230246283058074208e-02,2.721536830021545339e-02,7.571736946701181914e-01,1.256433989479989410e+00
1.376975106831692108e-01,5.507900427326788417e-01,-3.972376195322920722e+01,-4.027455199596188606e+01,2.305507659912109375e-04,4.005560495323949866e+00,4.923989869152364918e+00,1.242177850755215168e-01,1.464597663713197162e-01,-7.564638023674591372e-01,-1.255759851781293568e+00,3.807886361858953128e-02,2.444730829750558013e-02,7.564638023674591372e-01,1.255759851781293568e+00
1.239277596148522925e-01,4.957110384594045627e-01,-3.975121930380623780e+01,-4.024693034226564237e+01,1.685619354248046875e-04,4.004995676931340398e+00,4.931560229787383065e+00,1.119011557685328923e-01,1.318838634938929721e-01,-7.558234627894685476e-01,-1.255159032755827520e+00,3.427634670317048632e-02,2.196499109059225907e-02,7.558234627894685476e-01,1.255159032755827520e+00
1.115349836533670591e-01,4.461399346134626853e-01,-3.977596285686374955e+01,-4.022210279147721224e+01,2.381801605224609375e-04,4.004488814611972813e+00,4.938379695950970927e+00,1.007965350381930386e-01,1.187517934860847640e-01,-7.552459976998665558e-01,-1.254623061462944111e+00,3.085304996227729996e-02,1.973811832562165358e-02,7.552459976998665558e-01,1.254623061462944111e+00
1.003814852880303421e-01,4.015259411521157062e-01,-3.979825783903750391e+01,-4.019978378018961962e+01,1.649856567382812500e-04,4.004033884561304824e+00,4.944522104057743839e+00,9.078636907798674771e-02,1.069219073232065692e-01,-7.547253430049026823e-01,-1.254144535003038463e+00,2.777125002755239866e-02,1.773975601588270376e-02,7.547253430049026823e-01,1.254144535003038463e+00
9.034333675922730233e-02,3.613733470369169254e-01,-3.981834414662564825e+01,-4.017971749366256518e+01,2.093315124511718750e-04,4.003625494679015517e+00,4.950054168307643110e+00,8.176418998963226603e-02,9.626616870569618123e-02,-7.542559977983692709e-01,-1.253716968550820265e+00,2.499695754266707468e-02,1.594593269837930524e-02,7.542559977983692709e-01,1.253716968550820265e+00
8.130900308330457626e-02,3.252360123332209696e-01,-3.983643864572023574e+01,-4.016167465805345671e+01,2.231597900390625000e-04,4.003258819617041553e+00,4.955036136908757882e+00,7.363362809727475033e-02,8.666890656544169735e-02,-7.538329764524300813e-01,-1.253334668891468162e+00,2.249955115361904415e-02,1.433529068779679227e-02,7.538329764524300813e-01,1.253334668891468162e+00
7.317810277497412141e-02,2.927124110998988726e-01,-3.985273728832011386e+01,-4.014544969942001273e+01,2.272129058837890625e-04,4.002929541639463906e+00,4.959522395030698583e+00,6.630750174128345609e-02,7.802566829913915036e-02,-7.534517638532709505e-01,-1.252992627415848492e+00,2.025144668220350830e-02,1.288878253823918206e-02,7.534517638532709505e-01,1.252992627415848492e+00
6.586029249747669956e-02,2.634411699899033010e-01,-3.986741705361015420e+01,-4.013085822360005750e+01,1.649856567382812500e-04,4.002633797117721492e+00,4.963562017005387794e+00,5.970698040062102918e-02,7.024216887150465383e-02,-7.531082737911208858e-01,-1.252686429276173463e+00,1.822779823177848174e-02,1.158940613458925989e-02,7.531082737911208858e-01,1.252686429276173463e+00
5.927426324772902544e-02,2.370970529909044444e-01,-3.988063772455537048e+01,-4.011773477754627493e+01,1.444816589355468750e-04,4.002368128351743159e+00,4.967199270699164337e+00,5.376081684295830332e-02,6.323333024992994211e-02,-7.527988104492440158e-01,-1.252412176004925604e+00,1.640622825114636252e-02,1.042197290833990486e-02,7.527988104492440158e-01,1.252412176004925604e+00
5.334683692295612290e-02,2.133873476918140000e-01,-3.989254351043247482e+01,-4.010593085812428882e+01,1.428127288818359375e-04,4.002129440336252841e+00,4.970474077187802209e+00,4.840464394313408192e-02,5.692240528814429545e-02,-7.525200328906459513e-01,-1.252166419386064877e+00,1.476658383929541594e-02,9.372904553422383919e-03,7.525200328906459513e-01,1.252166419386064877e+00
4.801215323066052032e-02,1.920486129226333105e-01,-3.990326452603910212e+01,-4.009531313896173543e+01,1.394748687744140625e-04,4.001914962061118075e+00,4.973422428933377937e+00,4.358033182765484737e-02,5.124018007212664816e-02,-7.522689224101343219e-01,-1.251946104761264777e+00,1.329071681193709498e-02,8.430054342798847661e-03,7.522689224101343219e-01,1.251946104761264777e+00
4.321093790759445580e-02,1.728437516303813481e-01,-3.991291813818358492e+01,-4.008576188981396626e+01,1.401901245117187500e-04,4.001722211930934137e+00,4.976076769632229890e+00,3.923540108086828737e-02,4.612424880460581911e-02,-7.520427525995465601e-01,-1.251748522273397501e+00,1.196228527113117959e-02,7.582549745888929674e-03,7.520427525995465601e-01,1.251748522273397501e+00
3.888984411683501369e-02,1.555593764673375290e-01,-3.992161018974272224e+01,-4.007716956621005977e+01,1.430511474609375000e-04,4.001548966901967042e+00,4.978466338808222424e+00,3.532248787372066490e-02,4.151835548158883810e-02,-7.518390619626788007e-01,-1.251571264809263839e+00,1.076657462265844661e-02,6.820653543885946135e-03,7.518390619626788007e-01,1.251571264809263839e+00
3.500085970515151579e-02,1.400034388205995128e-01,-3.992943611113971514e+01,-4.006943954996031465e+01,1.399517059326171875e-04,4.001393234957368428e+00,4.980617484088218028e+00,3.179885703672096636e-02,3.737179686619580138e-02,-7.516556289115537970e-01,-1.251412191615264291e+00,9.690336173034086106e-03,6.135641053636847406e-03,7.516556289115537970e-01,1.251412191615264291e+00
3.150077373463636143e-02,1.260030949385395616e-01,-3.993648192858280765e+01,-4.006248502352134722e+01,1.955032348632812500e-04,4.001253230569569830e+00,4.982553943933739404e+00,2.862595928467273620e-02,3.363888156295247872e-02,-7.514904489754770101e-01,-1.251269396732645367e+00,8.721641610030968911e-03,5.519691416245284948e-03,7.514904489754770101e-01,1.251269396732645367e+00
2.835069636117272529e-02,1.134027854446841843e-01,-3.994282517784901643e+01,-4.005622796329370061e+01,2.090930938720703125e-04,4.001127352828862449e+00,4.984297103426175823e+00,2.576902900333545923e-02,3.027844031878681660e-02,-7.513417140575265885e-01,-1.251141181540564418e+00,7.849751828198062512e-03,4.965791196182707014e-03,7.513417140575265885e-01,1.251141181540564418e+00
2.551562672505545276e-02,1.020625069002250029e-01,-3.994853573182173534e+01,-4.005059823872196034e+01,2.145767211914062500e-04,4.001014165947489154e+00,4.985866225521073503e+00,2.319671922040535475e-02,2.725338301036494063e-02,-7.512077935787098149e-01,-1.251026030811475787e+00,7.064998705025609359e-03,4.467648780371836006e-03,7.512077935787098149e-01,1.251026030811475787e+00
2.296406405254990471e-02,9.185625621019255505e-02,-3.995367654941227897e+01,-4.004553280562247153e+01,2.443790435791015625e-04,4.000912381877784085e+00,4.987278660005840081e+00,2.088077059939941194e-02,2.453029811053667256e-02,-7.510872173571998545e-01,-1.250922591779034088e+00,6.358678565034072902e-03,4.019618272468587598e-03,7.510872173571998545e-01,1.250922591779034088e+00
2.066765764729491459e-02,8.267063058917756280e-02,-3.995830435292665328e+01,-4.004097498351583084e+01,2.155303955078125000e-04,4.000820844810379029e+00,4.988550032218689978e+00,1.879571151072280052e-02,2.207909075224099432e-02,-7.509786600782695221e-01,-1.250829655797696116e+00,5.722956189044323128e-03,3.616631751931806242e-03,7.509786600782695221e-01,1.250829655797696116e+00
1.860089188256542486e-02,7.440356753025412218e-02,-3.996247024038883922e+01,-4.003687380791909334e+01,2.164840698242187500e-04,4.000738517343847001e+00,4.989694413417400831e+00,1.691858644596409833e-02,1.987265582135183326e-02,-7.508809272193054385e-01,-1.250746142238566394e+00,5.150778335094232697e-03,3.254138915744380668e-03,7.508809272193054385e-01,1.250746142238566394e+00
1.674080269430888029e-02,6.696321077723155213e-02,-3.996622023880559027e+01,-4.003318344958282182e+01,2.608299255371093750e-04,4.000664468140193719e+00,4.990724474526154530e+00,1.522871024672434181e-02,1.788658280749735874e-02,-7.507929423032889682e-01,-1.250671084320296167e+00,4.635795836741620282e-03,2.928053247170818441e-03,7.507929423032889682e-01,1.250671084320296167e+00
1.506672242487799331e-02,6.026688969951266017e-02,-3.996959580386032229e+01,-4.002986269355983495e+01,2.074241638183593750e-04,4.000597860901459413e+00,4.991651624838256751e+00,1.370744581619164418e-02,1.609888942202757425e-02,-7.507137353631267995e-01,-1.250603616619001768e+00,4.172293434636290162e-03,2.634703964257722672e-03,7.507137353631267995e-01,1.250603616619001768e+00
1.356005018239019380e-02,5.424020072955215710e-02,-3.997263427105561107e+01,-4.002687447178516322e+01,2.200603485107421875e-04,4.000537944521296296e+00,4.992486137112282840e+00,1.233800316895412863e-02,1.448978125413848128e-02,-7.506424325080250926e-01,-1.250542964038886762e+00,3.755126579012797467e-03,2.370793093824177973e-03,7.506424325080250926e-01,1.250542964038886762e+00
1.220404516415117199e-02,4.881618065660120465e-02,-3.997536926288712067e+01,-4.002418544354372187e+01,1.626014709472656250e-04,4.000484044282013762e+00,4.993237260369262742e+00,1.110525785140281316e-02,1.304143497946006619e-02,-7.505782464916086472e-01,-1.250488432056818811e+00,3.379664514862645679e-03,2.133357096855385045e-03,7.505782464916086472e-01,1.250488432056818811e+00
1.098364064773605861e-02,4.393456259094108418e-02,-3.997783105622615096e+01,-4.002176561881709205e+01,1.420974731445312500e-04,4.000435553982333303e+00,4.993913321578620668e+00,9.995586931088418919e-03,1.173780286042461728e-02,-7.505204681896019414e-01,-1.250439398080645415e+00,3.041739028655415181e-03,1.919732540495097195e-03,7.505204681896019414e-01,1.250439398080645415e+00
9.885276582962451014e-03,3.954110633185337065e-02,-3.998004691371239971e+01,-4.001958802004425308e+01,2.639293670654296875e-04,4.000391928894146965e+00,4.994521817310416445e+00,8.996720908428698302e-03,1.056443648501984543e-02,-7.504684589025676367e-01,-1.250395303783373047e+00,2.737598296211337517e-03,1.727525371881625691e-03,7.504684589025676367e-01,1.250395303783373047e+00
8.896748924666204178e-03,3.558699569866519141e-02,-3.998204138261266394e+01,-4.001762837831132913e+01,1.366138458251953125e-04,4.000352679458142546e+00,4.995069496330488690e+00,8.097610048305331834e-03,9.508327880879526017e-03,-7.504216434064060470e-01,-1.250355648294225075e+00,2.463865326255716866e-03,1.554583401262710565e-03,7.504216434064060470e-01,1.250355648294225075e+00
8.007074032199584454e-03,3.202829612880719878e-02,-3.998383656428305954e+01,-4.001586486041186674e+01,1.273155212402343750e-04,4.000317365638346168e+00,4.995562434022832399e+00,7.288303762597845431e-03,8.557766315986989683e-03,-7.503795036800460228e-01,-1.250319982143605735e+00,2.217500543836465731e-03,1.398971647304071827e-03,7.503795036800460228e-01,1.250319982143605735e+00
